914194,FL
632104,FL
895447,FL
969519,FL
149119,FL
804466,FL
688199,FL
977912,FL
312530,FL
154572,FL
299157,FL
358433,FL
131991,FL
844614,FL
735501,FL
703956,FL
547680,FL
562722,FL
820860,FL
894562,FL
577091,FL
755818,FL
839723,FL
118899,FL
612231,FL
163526,FL
278995,FL
875706,FL
712263,FL
241888,FL
115934,FL
214979,FL
601369,FL
859735,FL
868972,FL
369631,FL
130797,FL
770857,FL
834275,FL
102432,FL
776440,FL
945568,FL
132404,FL
395018,FL
248575,FL
812631,FL
220621,FL
139061,FL
419108,FL
391574,FL
449147,FL
998635,FL
437290,FL
395835,FL
613321,FL
865150,FL
635664,FL
529300,FL
430318,FL
441395,FL
294015,FL
950097,FL
110324,FL
416938,FL
586755,FL
863494,FL
574538,FL
514370,FL
373414,FL
997019,FL
910144,FL
552357,FL
655342,FL
897773,FL
926390,FL
216408,FL
548404,FL
206428,FL
292458,FL
919465,FL
630483,FL
825224,FL
404295,FL
150387,FL
946844,FL
751897,FL
910845,FL
763316,FL
727002,FL
559336,FL
236251,FL
529747,FL
858323,FL
158617,FL
334713,FL
318842,FL
649501,FL
445540,FL
371999,FL
218472,FL
580250,FL
907556,FL
327269,FL
892361,FL
398442,FL
423598,FL
327184,FL
314582,FL
975779,FL
337568,FL
459597,FL
511988,FL
455917,FL
304879,FL
881425,FL
208817,FL
918862,FL
523984,FL
226520,FL
413066,FL
177491,FL
906786,FL
252960,FL
753041,FL
275656,FL
366151,FL
143520,FL
578715,FL
728171,FL
147189,FL
626834,FL
840720,FL
911131,FL
814705,FL
896748,FL
640263,FL
756661,FL
267816,FL
876992,FL
866801,FL
135106,FL
995558,FL
577604,FL
334208,FL
601206,FL
335613,FL
586214,FL
645424,FL
584595,FL
924430,FL
842675,FL
379599,FL
280286,FL
147622,FL
592104,FL
936914,FL
689421,FL
162509,FL
205789,FL
559033,FL
411708,FL
945341,FL
985128,FL
859902,FL
767859,FL
235747,FL
644183,FL
956443,FL
278796,FL
608556,FL
454763,FL
908461,FL
333252,FL
332105,FL
874411,FL
700665,FL
582288,FL
903047,FL
446936,FL
758257,FL
205579,FL
542261,FL
467776,FL
547808,FL
148603,FL
620151,FL
423148,FL
285805,FL
666963,FL
218058,FL
824968,FL
583791,FL
288895,FL
622218,FL
471679,FL
330603,FL
340377,FL
325580,FL
355939,FL
537551,FL
817217,FL
307610,FL
934843,FL
479633,FL
261810,FL
251498,FL
652676,FL
430162,FL
107565,FL
137773,FL
150881,FL
818305,FL
772993,FL
335686,FL
354163,FL
131859,FL
102237,FL
496689,FL
386266,FL
189496,FL
448454,FL
152055,FL
516954,FL
346222,FL
827364,FL
865575,FL
666784,FL
908304,FL
724035,FL
616507,FL
743467,FL
542565,FL
666420,FL
716343,FL
166243,FL
869527,FL
793316,FL
525660,FL
228542,FL
345892,FL
235832,FL
710139,FL
352426,FL
384442,FL
286876,FL
300150,FL
604759,FL
374411,FL
447691,FL
735405,FL
476328,FL
188892,FL
738918,FL
320338,FL
443947,FL
167317,FL
430437,FL
873593,FL
653808,FL
122734,FL
603486,FL
855783,FL
379870,FL
536577,FL
178873,FL
300562,FL
555619,FL
758060,FL
489526,FL
861565,FL
692765,FL
428588,FL
116583,FL
779587,FL
827888,FL
983194,FL
549068,FL
116416,FL
787983,FL
473317,FL
139920,FL
464379,FL
110577,FL
964532,FL
783365,FL
243580,FL
936931,FL
464273,FL
142893,FL
583948,FL
466262,FL
868179,FL
368509,FL
825334,FL
584286,FL
426369,FL
621175,FL
740683,FL
974438,FL
443137,FL
174313,FL
515429,FL
168714,FL
967565,FL
216270,FL
650875,FL
971511,FL
413953,FL
450658,FL
228299,FL
717202,FL
772804,FL
932466,FL
533299,FL
284003,FL
205704,FL
346837,FL
371665,FL
574882,FL
110888,FL
375055,FL
482716,FL
603519,FL
268570,FL
820558,FL
498729,FL
950716,FL
128894,FL
881492,FL
321346,FL
581291,FL
370644,FL
545031,FL
201089,FL
790967,FL
558007,FL
125552,FL
527643,FL
110872,FL
893113,FL
575211,FL
665536,FL
273487,FL
280674,FL
248341,FL
113250,FL
430658,FL
449510,FL
814098,FL
491496,FL
519546,FL
399722,FL
898714,FL
284335,FL
328660,FL
939217,FL
312341,FL
851500,FL
206063,FL
911054,FL
990316,FL
998798,FL
743895,FL
183291,FL
762494,FL
614159,FL
313157,FL
549388,FL
381206,FL
903839,FL
484007,FL
758694,FL
718473,FL
310500,FL
951965,FL
686067,FL
630246,FL
960864,FL
368093,FL
596039,FL
793688,FL
655727,FL
203305,FL
625673,FL
484687,FL
745529,FL
595624,FL
901277,FL
986412,FL
555955,FL
817829,FL
447682,FL
791246,FL
828195,FL
349231,FL
327231,FL
157885,FL
480677,FL
469669,FL
162340,FL
368883,FL
823110,FL
805930,FL
615055,FL
510571,FL
599636,FL
252174,FL
801148,FL
793447,FL
787827,FL
970645,FL
829730,FL
693967,FL
780380,FL
816959,FL
575231,FL
625865,FL
132961,FL
418645,FL
451133,FL
688245,FL
516626,FL
529970,FL
884768,FL
163481,FL
758210,FL
249945,FL
805642,FL
240151,FL
144321,FL
872373,FL
775283,FL
138616,FL
397202,FL
758276,FL
217068,FL
627387,FL
611518,FL
474581,FL
581062,FL
242620,FL
599189,FL
240859,FL
392938,FL
868280,FL
640979,FL
924750,FL
753749,FL
218910,FL
716300,FL
592140,FL
405514,FL
201544,FL
952351,FL
453419,FL
636902,FL
836032,FL
587845,FL
268554,FL
218318,FL
429098,FL
904790,FL
341035,FL
766044,FL
900080,FL
736640,FL
876566,FL
937515,FL
123359,FL
147295,FL
638119,FL
686788,FL
293065,FL
180193,FL
772617,FL
403715,FL
361295,FL
927744,FL
216775,FL
594385,FL
197723,FL
578894,FL
768448,FL
481388,FL
313664,FL
731719,FL
308578,FL
121709,FL
716004,FL
661496,FL
612626,FL
352290,FL
400096,FL
940268,FL
301031,FL
217378,FL
455667,FL
780296,FL
889509,FL
543467,FL
898563,FL
453122,FL
892997,FL
406909,FL
597721,FL
413465,FL
505886,FL
989269,FL
724533,FL
113070,FL
246966,FL
270693,FL
171637,FL
931285,FL
958269,FL
479436,FL
603012,FL
745546,FL
675553,FL
259171,FL
225244,FL
845968,FL
138896,FL
333908,FL
691453,FL
575150,FL
439688,FL
921842,FL
435330,FL
132865,FL
642061,FL
623689,FL
992919,FL
569166,FL
951214,FL
365016,FL
992740,FL
739949,FL
874599,FL
860965,FL
330165,FL
650181,FL
749222,FL
178508,FL
398028,FL
559266,FL
705300,FL
536447,FL
158793,FL
831984,FL
963320,FL
107299,FL
605850,FL
395298,FL
670035,FL
625216,FL
397233,FL
167116,FL
451362,FL
136213,FL
582888,FL
771693,FL
441366,FL
647091,FL
601572,FL
698704,FL
513996,FL
231209,FL
684474,FL
862827,FL
203365,FL
389215,FL
748106,FL
998686,FL
917134,FL
854991,FL
270478,FL
791159,FL
381856,FL
862845,FL
650764,FL
799393,FL
668169,FL
409123,FL
437215,FL
416022,FL
198890,FL
109952,FL
706975,FL
231215,FL
195370,FL
498459,FL
437327,FL
125310,FL
841542,FL
609192,FL
436819,FL
404396,FL
675631,FL
875517,FL
122968,FL
462865,FL
762271,FL
118657,FL
680967,FL
235283,FL
978723,FL
553660,FL
373053,FL
539364,FL
803437,FL
128242,FL
946299,FL
526205,FL
236986,FL
189489,FL
707198,FL
576623,FL
183496,FL
380278,FL
973374,FL
949520,FL
261179,FL
519120,FL
878456,FL
786881,FL
378835,FL
725244,FL
130019,FL
512917,FL
357588,FL
499308,FL
980137,FL
569071,FL
964046,FL
407793,FL
122489,FL
380501,FL
442434,FL
296989,FL
888060,FL
633291,FL
574669,FL
406476,FL
511659,FL
640168,FL
879768,FL
930040,FL
599300,FL
670732,FL
399700,FL
514895,FL
111328,FL
835575,FL
931096,FL
667421,FL
376640,FL
298326,FL
360789,FL
884365,FL
994959,FL
783989,FL
295393,FL
863621,FL
555963,FL
188565,FL
449286,FL
435175,FL
873404,FL
464220,FL
916914,FL
291833,FL
255895,FL
791510,FL
637980,FL
941716,FL
459212,FL
892568,FL
301816,FL
157792,FL
647230,FL
475305,FL
375580,FL
979654,FL
921392,FL
408811,FL
281805,FL
757566,FL
117339,FL
736974,FL
487567,FL
548600,FL
144572,FL
749121,FL
523825,FL
635004,FL
462386,FL
385025,FL
639695,FL
864004,FL
722782,FL
112287,FL
106762,FL
506991,FL
762146,FL
114301,FL
562126,FL
585198,FL
253679,FL
445604,FL
413464,FL
190995,FL
202119,FL
649647,FL
884533,FL
335413,FL
993817,FL
870532,FL
545979,FL
859457,FL
355302,FL
483553,FL
370205,FL
891996,FL
927742,FL
168150,FL
624584,FL
516745,FL
454696,FL
740371,FL
932402,FL
303989,FL
360717,FL
778894,FL
434500,FL
748017,FL
465519,FL
163798,FL
906567,FL
590757,FL
313089,FL
983962,FL
132292,FL
237087,FL
694928,FL
223304,FL
784993,FL
597925,FL
239592,FL
543820,FL
894167,FL
550003,FL
483888,FL
826944,FL
100929,FL
540121,FL
952268,FL
924229,FL
256211,FL
219411,FL
575720,FL
313165,FL
711976,FL
568643,FL
183849,FL
832860,FL
868988,FL
483711,FL
171938,FL
603099,FL
122151,FL
492456,FL
978224,FL
914938,FL
753857,FL
254771,FL
175297,FL
979257,FL
887054,FL
406287,FL
538584,FL
204117,FL
593152,FL
556621,FL
678201,FL
944295,FL
653499,FL
936566,FL
447164,FL
634360,FL
145948,FL
103158,FL
521338,FL
486769,FL
169678,FL
353768,FL
118356,FL
375387,FL
884077,FL
311926,FL
945129,FL
117329,FL
921952,FL
150263,FL
398144,FL
414086,FL
349098,FL
255714,FL
499205,FL
385962,FL
445381,FL
453104,FL
115845,FL
288494,FL
437659,FL
721230,FL
807857,FL
414917,FL
380114,FL
501405,FL
989701,FL
779882,FL
891094,FL
918544,FL
586838,FL
159854,FL
658231,FL
508110,FL
403228,FL
594354,FL
210518,FL
766511,FL
890294,FL
213481,FL
695462,FL
927116,FL
924212,FL
852064,FL
664212,FL
662676,FL
683665,FL
376560,FL
427608,FL
665613,FL
393299,FL
770045,FL
327042,FL
675862,FL
801785,FL
609418,FL
375036,FL
596422,FL
658164,FL
986262,FL
943849,FL
933588,FL
606258,FL
589802,FL
528400,FL
718093,FL
727040,FL
953534,FL
299937,FL
167723,FL
657135,FL
206044,FL
710264,FL
996566,FL
669136,FL
677947,FL
516454,FL
123859,FL
248415,FL
958827,FL
393324,FL
415961,FL
885257,FL
793227,FL
971567,FL
195562,FL
220013,FL
214533,FL
630518,FL
547227,FL
268608,FL
427338,FL
810947,FL
570960,FL
719610,FL
342194,FL
894790,FL
946791,FL
800975,FL
211065,FL
349477,FL
452100,FL
340300,FL
268376,FL
958241,FL
540993,FL
272822,FL
404015,FL
985604,FL
781066,FL
360718,FL
999732,FL
596037,FL
464023,FL
549331,FL
798587,FL
561654,FL
504198,FL
942836,FL
666050,FL
895607,FL
832689,FL
278236,FL
613343,FL
730314,FL
700074,FL
610022,FL
306242,FL
982591,FL
863659,FL
631586,FL
839176,FL
336869,FL
785489,FL
439322,FL
572604,FL
655053,FL
855888,FL
262277,FL
688520,FL
160892,FL
892209,FL
803278,FL
644349,FL
867706,FL
283980,FL
165110,FL
487759,FL
330577,FL
243415,FL
145681,FL
552494,FL
427835,FL
833066,FL
513513,FL
653751,FL
970852,FL
851371,FL
371816,FL
717931,FL
160596,FL
751786,FL
128061,FL
700270,FL
245124,FL
444706,FL
443526,FL
998224,FL
960757,FL
727389,FL
873299,FL
881157,FL
453935,FL
313002,FL
289820,FL
844263,FL
943277,FL
411984,FL
277436,FL
461765,FL
643484,FL
758811,FL
805255,FL
870206,FL
935677,FL
586078,FL
896829,FL
982848,FL
740295,FL
100141,FL
833818,FL
667865,FL
708885,FL
950607,FL
913315,FL
364546,FL
283068,FL
946537,FL
555590,FL
698118,FL
667609,FL
458103,FL
667939,FL
952149,FL
124100,FL
455522,FL
519259,FL
413009,FL
507702,FL
298283,FL
928851,FL
904303,FL
840987,FL
822182,FL
158494,FL
939043,FL
269951,FL
271453,FL
267229,FL
233553,FL
968849,FL
791144,FL
789006,FL
314982,FL
525972,FL
256609,FL
149254,FL
588362,FL
886323,FL
725566,FL
858672,FL
308552,FL
375146,FL
658781,FL
740457,FL
966762,FL
443847,FL
262754,FL
916252,FL
823033,FL
882443,FL
524157,FL
580392,FL
916069,FL
628685,FL
993121,FL
783017,FL
572675,FL
319379,FL
620961,FL
621225,FL
833995,FL
406410,FL
747212,FL
783995,FL
327138,FL
595901,FL
473550,FL
898397,FL
766677,FL
358409,FL
393419,FL
744665,FL
649235,FL
918219,FL
230248,FL
948611,FL
833869,FL
629107,FL
581607,FL
547490,FL
811078,FL
321064,FL
545899,FL
860210,FL
767305,FL
199042,FL
622163,FL
148836,FL
322311,FL
951950,FL
997329,FL
896359,FL
702647,FL
145552,FL
276776,FL
922547,FL
780681,FL
998261,FL
174867,FL
545709,FL
113931,FL
363453,FL
732020,FL
928457,FL
368930,FL
100732,FL
804598,FL
513795,FL
814179,FL
530429,FL
134126,FL
709579,FL
723594,FL
859142,FL
181082,FL
104778,FL
606698,FL
397625,FL
588795,FL
602516,FL
126192,FL
607246,FL
830965,FL
277361,FL
919780,FL
835975,FL
975791,FL
897785,FL
889385,FL
374810,FL
126250,FL
912731,FL
628294,FL
951715,FL
849044,FL
880076,FL
657150,FL
580738,FL
374564,FL
136461,FL
615021,FL
779364,FL
829371,FL
937487,FL
609532,FL
756068,FL
554209,FL
120394,FL
330481,FL
151692,FL
811045,FL
248928,FL
812314,FL
125519,FL
336858,FL
476639,FL
328297,FL
670846,FL
151192,FL
180377,FL
814312,FL
263531,FL
901192,FL
929849,FL
876074,FL
173599,FL
945231,FL
134292,FL
238719,FL
907767,FL
965676,FL
775773,FL
333296,FL
836202,FL
304939,FL
783148,FL
964259,FL
955036,FL
999971,FL
817536,FL
171551,FL
994453,FL
603605,FL
953852,FL
427258,FL
835573,FL
674019,FL
854930,FL
286687,FL
322337,FL
186439,FL
592394,FL
207249,FL
762410,FL
215054,FL
349914,FL
138322,FL
542377,FL
298655,FL
592065,FL
380670,FL
789401,FL
375871,FL
454077,FL
243333,FL
915295,FL
324430,FL
687957,FL
979835,FL
661508,FL
992466,FL
569250,FL
644551,FL
982358,FL
608004,FL
296060,FL
963661,FL
165499,FL
450915,FL
186842,FL
424579,FL
678928,FL
801019,FL
150073,FL
567840,FL
204141,FL
534558,FL
177769,FL
398850,FL
371371,FL
722892,FL
241078,FL
563837,FL
924438,FL
614342,FL
566416,FL
953411,FL
602785,FL
554802,FL
244208,FL
446578,FL
238122,FL
410270,FL
949665,FL
194495,FL
723640,FL
556684,FL
877280,FL
762491,FL
355625,FL
300347,FL
341934,FL
401532,FL
358991,FL
808985,FL
987796,FL
637200,FL
536035,FL
544360,FL
667400,FL
145359,FL
275976,FL
793469,FL
507945,FL
836401,FL
715596,FL
377990,FL
103168,FL
951870,FL
167537,FL
587641,FL
610380,FL
533314,FL
962846,FL
262394,FL
797490,FL
701308,FL
991007,FL
885405,FL
369643,FL
273137,FL
644484,FL
930476,FL
608901,FL
212362,FL
500572,FL
765810,FL
388813,FL
208750,FL
942556,FL
539954,FL
287107,FL
106859,FL
750354,FL
331321,FL
486174,FL
387503,FL
450193,FL
698198,FL
541857,FL
493914,FL
262016,FL
217685,FL
939867,FL
293951,FL
536383,FL
927490,FL
348405,FL
727826,FL
996308,FL
243605,FL
914026,FL
227907,FL
213955,FL
213798,FL
197481,FL
722836,FL
562536,FL
529407,FL
321186,FL
860131,FL
854674,FL
103863,FL
153708,FL
633155,FL
243912,FL
182502,FL
689232,FL
467572,FL
652715,FL
948998,FL
104863,FL
282341,FL
786723,FL
300295,FL
513859,FL
376747,FL
102102,FL
722449,FL
995285,FL
553576,FL
452851,FL
245283,FL
772020,FL
358218,FL
817913,FL
454061,FL
709428,FL
926620,FL
234463,FL
417445,FL
725951,FL
650605,FL
548825,FL
934493,FL
198380,FL
285662,FL
861564,FL
587849,FL
626470,FL
481481,FL
362063,FL
379162,FL
527689,FL
682338,FL
873609,FL
993348,FL
416108,FL
830263,FL
722233,FL
743860,FL
422349,FL
938072,FL
983288,FL
853113,FL
146385,FL
828861,FL
452534,FL
550347,FL
887230,FL
900664,FL
960671,FL
854865,FL
286926,FL
663508,FL
385721,FL
651631,FL
263801,FL
833210,FL
792522,FL
862629,FL
490576,FL
974369,FL
264271,FL
176621,FL
608232,FL
958991,FL
104000,FL
286262,FL
427471,FL
805669,FL
336754,FL
294775,FL
147577,FL
634635,FL
102309,FL
497178,FL
668990,FL
405721,FL
703941,FL
363432,FL
648084,FL
129193,FL
295424,FL
981050,FL
438080,FL
753289,FL
985232,FL
477875,FL
743546,FL
977031,FL
813266,FL
973836,FL
481626,FL
726330,FL
727142,FL
941902,FL
446324,FL
267389,FL
192371,FL
237725,FL
631659,FL
174025,FL
236305,FL
262115,FL
659430,FL
401543,FL
524030,FL
847943,FL
529482,FL
244678,FL
218459,FL
718950,FL
226106,FL
472550,FL
964092,FL
801111,FL
229493,FL
180769,FL
987899,FL
482040,FL
428124,FL
431367,FL
894930,FL
355198,FL
840466,FL
330891,FL
723299,FL
835927,FL
321261,FL
381393,FL
757608,FL
717132,FL
253783,FL
401871,FL
677358,FL
280225,FL
486101,FL
562345,FL
758963,FL
765772,FL
843269,FL
801750,FL
355055,FL
502723,FL
612809,FL
665201,FL
270701,FL
348236,FL
271325,FL
547416,FL
449499,FL
671590,FL
809095,FL
235193,FL
551388,FL
625939,FL
262696,FL
913263,FL
744845,FL
870758,FL
917183,FL
997495,FL
818025,FL
294879,FL
362081,FL
792782,FL
526576,FL
344855,FL
682006,FL
962496,FL
808666,FL
838500,FL
842070,FL
919711,FL
752903,FL
363096,FL
873560,FL
191104,FL
573603,FL
919030,FL
707649,FL
754244,FL
933008,FL
599502,FL
108651,FL
233752,FL
294196,FL
564920,FL
188179,FL
230674,FL
639609,FL
874532,FL
959871,FL
236326,FL
857262,FL
827666,FL
166276,FL
413493,FL
122394,FL
810700,FL
785576,FL
708894,FL
128182,FL
881097,FL
917198,FL
106683,FL
770894,FL
999359,FL
198181,FL
631473,FL
889016,FL
303031,FL
377542,FL
951489,FL
686879,FL
801049,FL
173960,FL
488330,FL
237875,FL
593377,FL
130913,FL
125769,FL
947936,FL
877888,FL
163808,FL
631628,FL
175071,FL
836122,FL
118326,FL
394507,FL
386841,FL
923423,FL
987709,FL
830445,FL
346459,FL
974850,FL
766613,FL
852166,FL
299070,FL
538968,FL
906899,FL
142191,FL
115095,FL
285481,FL
521069,FL
302050,FL
418004,FL
652006,FL
711676,FL
674505,FL
397466,FL
390534,FL
537005,FL
386449,FL
498793,FL
469770,FL
516858,FL
442421,FL
957688,FL
848578,FL
860584,FL
510384,FL
869562,FL
495308,FL
835948,FL
670807,FL
794160,FL
172922,FL
569262,FL
104983,FL
116673,FL
112835,FL
536086,FL
953231,FL
935824,FL
502653,FL
974946,FL
845407,FL
486688,FL
799469,FL
600792,FL
300917,FL
543291,FL
222035,FL
689698,FL
180650,FL
750695,FL
180069,FL
986288,FL
679539,FL
748468,FL
915280,FL
746315,FL
212369,FL
635254,FL
578379,FL
252882,FL
246875,FL
594033,FL
857324,FL
857308,FL
736544,FL
766827,FL
772766,FL
282250,FL
139690,FL
762840,FL
125666,FL
195452,FL
967007,FL
138260,FL
416035,FL
539203,FL
776628,FL
231043,FL
230729,FL
618948,FL
854516,FL
230332,FL
727895,FL
935630,FL
808827,FL
815710,FL
794978,FL
550131,FL
708613,FL
267843,FL
393750,FL
606000,FL
341300,FL
506916,FL
906392,FL
361708,FL
438297,FL
678066,FL
812937,FL
263067,FL
586609,FL
951929,FL
105345,FL
794905,FL
684769,FL
409704,FL
387460,FL
342173,FL
821943,FL
531691,FL
428852,FL
158476,FL
951520,FL
831677,FL
248485,FL
845512,FL
812319,FL
171734,FL
348008,FL
104881,FL
699662,FL
918865,FL
104844,FL
927632,FL
742874,FL
232622,FL
832054,FL
861218,FL
937125,FL
548763,FL
791156,FL
587168,FL
446535,FL
351074,FL
275660,FL
553661,FL
617930,FL
841171,FL
253394,FL
479910,FL
661611,FL
583600,FL
703167,FL
512645,FL
182524,FL
808971,FL
463365,FL
707080,FL
381976,FL
357730,FL
716209,FL
239346,FL
781343,FL
879903,FL
519214,FL
456437,FL
494458,FL
898210,FL
641058,FL
405267,FL
189601,FL
646400,FL
729115,FL
369648,FL
526520,FL
503334,FL
649305,FL
357293,FL
999514,FL
307029,FL
228627,FL
946882,FL
437675,FL
814839,FL
856705,FL
747727,FL
424702,FL
451044,FL
218600,FL
602799,FL
250654,FL
967564,FL
896886,FL
986862,FL
436351,FL
620879,FL
682078,FL
191464,FL
381120,FL
410476,FL
546273,FL
594827,FL
573912,FL
139956,FL
200310,FL
695311,FL
359767,FL
346275,FL
175548,FL
745147,FL
495066,FL
831660,FL
511964,FL
217516,FL
707736,FL
159409,FL
871958,FL
430534,FL
720776,FL
245039,FL
954156,FL
677449,FL
899667,FL
295062,FL
645395,FL
506305,FL
163248,FL
176510,FL
288959,FL
338393,FL
549679,FL
503061,FL
293704,FL
471409,FL
423872,FL
689854,FL
574505,FL
216610,FL
602920,FL
558984,FL
316493,FL
109589,FL
124621,FL
871731,FL
746595,FL
634347,FL
125334,FL
341729,FL
721106,FL
846516,FL
750042,FL
780731,FL
169754,FL
400752,FL
331884,FL
144867,FL
815954,FL
851350,FL
398738,FL
437663,FL
601645,FL
192394,FL
223731,FL
950204,FL
321084,FL
110240,FL
646844,FL
246286,FL
219477,FL
997455,FL
385492,FL
661842,FL
782685,FL
396794,FL
458717,FL
719166,FL
650380,FL
950888,FL
520987,FL
